4.800000
 1  1  1  1  1  1  1  1 -1 -1 -1 -1  1  1 -1 -1 -1 -1  1 -1  1 -1  1  1  1  1  1 -1 -1  1 -1  1 -1 -1  1 -1  1 -1 -1 -1 -1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1  1  1 -1  1  1  1 -1 -1  1 -1 -1 -1 -1 -1  1 -1  1  1  1  1  1 -1  1  1  1  1  1  1  1 -1  1  1  1  1  1  1  1  1 
 1  1  1  1  1  1  1  1  1 -1  1 -1  1  1  1  1  1 -1 -1  1  1  1  1 -1 -1  1  1 -1 -1  1 -1 -1 -1 -1  1  1  1 -1 -1  1  1 -1  1  1 -1 -1  1  1  1  1 -1  1  1  1  1  1  1 -1 -1 -1  1  1  1  1 -1  1  1  1 -1  1  1 -1 -1  1  1  1 -1 -1 -1  1 -1 -1  1  1  1  1  1  1 -1  1  1 -1 -1  1  1  1  1  1  1  1 
-1  1  1  1 -1  1 -1  1 -1 -1  1 -1 -1  1 -1 -1  1  1  1 -1  1  1  1 -1  1  1 -1  1  1 -1 -1  1 -1  1  1 -1  1 -1  1  1 -1  1  1  1  1  1  1  1 -1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1  1  1  1  1  1  1  1  1  1  1 -1  1 -1  1 -1  1  1  1 -1  1 -1  1  1 -1 -1 -1 -1 -1  1 -1 
-1  1 -1 -1  1  1 -1  1  1 -1 -1  1  1 -1 -1  1 -1 -1  1 -1 -1  1  1 -1  1 -1 -1  1 -1 -1  1  1  1  1  1  1  1  1 -1  1 -1 -1  1 -1  1 -1  1  1  1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1 -1 -1  1  1  1 -1  1  1  1 -1  1  1  1  1  1  1 -1 -1  1  1  1 -1 -1  1 -1  1  1 -1  1  1 -1 -1 -1 -1 
-1  1 -1  1 -1  1  1  1  1  1 -1  1  1 -1  1  1  1  1 -1 -1  1 -1 -1  1  1  1  1 -1 -1 -1  1  1  1  1  1  1  1  1  1  1  1 -1  1 -1 -1  1  1  1  1 -1  1  1  1 -1 -1 -1 -1 -1  1  1  1 -1  1  1  1  1  1  1  1  1  1 -1  1  1  1  1  1  1  1  1  1  1 -1  1  1  1  1  1 -1 -1  1  1  1 -1  1  1  1  1 -1 -1 
-1 -1 -1  1 -1 -1  1 -1 -1 -1  1  1  1  1 -1 -1 -1  1 -1 -1  1  1 -1  1  1  1 -1 -1 -1 -1 -1 -1  1 -1  1  1  1  1  1  1 -1 -1 -1  1 -1  1 -1 -1  1  1  1  1  1  1  1 -1 -1 -1  1  1 -1 -1 -1 -1  1  1  1  1  1  1 -1 -1 -1  1 -1  1  1  1  1 -1 -1 -1 -1  1  1  1  1  1 -1 -1  1  1  1  1  1  1  1 -1  1  1 
-1 -1  1  1  1  1  1  1  1  1  1  1 -1  1  1  1  1  1 -1 -1 -1 -1  1  1  1  1  1 -1  1 -1  1 -1 -1  1  1 -1  1 -1 -1  1  1  1 -1  1 -1 -1 -1 -1  1  1 -1 -1  1  1 -1  1 -1  1  1  1 -1  1 -1  1 -1  1  1 -1  1  1 -1  1  1  1 -1  1  1  1 -1 -1  1  1  1  1  1  1  1 -1 -1  1  1  1 -1  1 -1 -1 -1  1  1  1 
 1  1  1  1  1  1  1  1 -1 -1 -1  1 -1 -1  1 -1  1  1 -1 -1  1  1 -1  1  1  1  1  1 -1 -1  1  1 -1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 -1  1  1  1 -1 -1  1 -1 -1  1  1 -1 -1 -1  1 -1  1  1 -1  1  1 -1 -1 -1  1 -1  1  1  1  1 -1 -1  1 -1  1  1  1  1  1  1 -1  1  1  1 -1 -1  1 -1 -1  1 -1 
-1  1  1  1  1  1  1 -1 -1  1  1  1 -1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1 -1 -1 -1  1  1  1  1 -1  1  1  1  1  1  1  1 -1 -1  1  1  1  1  1  1  1  1  1 -1  1  1  1 -1 -1  1  1 -1 -1  1 -1 -1  1 -1 -1 -1 -1  1  1  1 -1  1  1  1  1 -1  1  1  1  1  1  1  1  1 -1 -1  1  1  1 -1 -1  1 -1  1  1  1 
 1 -1 -1  1  1  1  1  1  1 -1  1 -1  1  1  1  1 -1 -1 -1  1  1  1 -1 -1 -1 -1 -1  1  1  1 -1  1 -1  1  1  1  1  1  1  1  1  1 -1 -1 -1  1  1 -1  1  1  1  1 -1  1  1  1  1  1 -1  1 -1 -1 -1  1 -1 -1 -1  1  1  1 -1  1 -1 -1 -1  1  1 -1 -1 -1  1 -1 -1  1  1  1  1  1  1 -1 -1  1  1  1  1 -1  1  1  1  1 
-1 -1  1  1  1  1  1  1 -1 -1 -1 -1  1  1  1  1 -1 -1 -1 -1  1  1  1  1  1  1  1  1  1 -1  1  1  1  1  1 -1 -1  1  1  1  1 -1  1  1  1 -1  1  1  1  1 -1  1 -1 -1 -1  1  1  1  1  1  1  1  1  1 -1  1 -1  1 -1 -1 -1  1  1  1 -1  1 -1  1 -1 -1  1  1  1  1  1  1  1  1  1  1 -1  1  1  1 -1  1  1  1  1  1 
 1  1  1 -1 -1  1  1  1 -1  1  1 -1 -1  1  1 -1 -1 -1  1 -1  1  1  1  1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1  1  1  1 -1 -1 -1  1  1  1 -1  1  1 -1 -1  1  1 -1 -1  1 -1  1  1  1  1  1 -1  1 -1  1  1  1 -1  1 -1  1  1  1  1 -1  1  1 -1  1  1  1  1  1  1  1 -1 -1 -1  1  1  1  1  1  1  1  1  1  1 -1  1  1 
-1 -1  1 -1  1 -1 -1  1 -1  1  1 -1  1  1  1  1  1  1  1  1  1 -1  1  1  1  1  1  1  1 -1 -1 -1  1  1  1  1  1  1 -1  1  1  1 -1 -1 -1  1  1  1  1 -1  1  1  1  1  1 -1  1 -1  1 -1  1  1  1 -1 -1 -1  1  1  1  1  1 -1 -1 -1 -1  1  1  1  1  1 -1  1 -1 -1  1 -1 -1 -1  1 -1 -1  1  1 -1 -1  1 -1 -1  1  1 
 1  1  1 -1 -1  1 -1 -1  1  1  1 -1  1  1  1  1 -1 -1  1 -1  1 -1 -1  1  1  1  1  1  1  1 -1 -1 -1 -1 -1  1  1  1  1  1 -1 -1  1  1 -1 -1  1  1  1  1 -1 -1 -1  1  1  1  1 -1  1  1  1 -1 -1 -1  1  1  1  1  1 -1 -1  1 -1 -1  1  1  1  1  1 -1  1 -1  1  1  1  1  1  1 -1 -1 -1  1  1 -1 -1  1 -1 -1  1  1 
 1  1  1 -1 -1  1  1  1  1  1 -1  1  1  1  1  1  1  1  1 -1 -1 -1 -1 -1 -1 -1  1 -1 -1  1 -1 -1  1 -1  1  1  1  1  1  1  1  1 -1  1 -1 -1  1 -1 -1 -1 -1  1 -1  1  1 -1  1  1  1  1  1  1 -1 -1  1 -1 -1 -1 -1  1 -1  1  1  1  1  1  1  1  1 -1 -1 -1  1 -1 -1 -1  1 -1 -1  1 -1  1 -1 -1  1  1  1  1  1  1 
-1  1  1  1  1 -1  1  1  1  1  1  1  1  1  1 -1  1  1  1  1  1  1  1 -1  1  1  1  1  1  1 -1  1 -1  1 -1 -1 -1  1 -1  1 -1  1 -1  1  1  1  1  1  1  1  1  1  1 -1 -1 -1 -1  1  1  1  1  1  1 -1  1 -1  1  1 -1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1  1 -1  1  1  1 -1 -1  1  1  1  1 -1 -1 -1 -1 -1 -1 -1  1 -1  1 
-1  1  1  1  1  1  1  1  1  1  1  1  1  1 -1  1 -1 -1  1  1  1  1  1 -1 -1  1 -1 -1  1  1  1 -1 -1 -1 -1 -1  1 -1  1  1  1  1 -1 -1  1  1  1  1  1  1 -1 -1 -1 -1  1  1 -1 -1 -1  1  1 -1  1 -1 -1 -1  1  1 -1 -1  1  1  1  1  1  1  1 -1 -1 -1 -1  1 -1 -1  1  1  1  1  1  1 -1  1  1 -1 -1 -1  1  1 -1 -1 
-1  1  1 -1  1  1 -1  1  1 -1 -1  1  1 -1  1  1 -1 -1  1  1  1 -1  1  1  1 -1  1  1  1  1  1 -1 -1 -1 -1  1  1 -1  1  1  1 -1 -1 -1  1  1  1  1  1  1 -1 -1  1  1  1  1  1  1 -1  1 -1 -1  1 -1  1  1  1  1 -1  1 -1  1 -1  1 -1  1  1  1  1  1  1 -1 -1 -1  1  1 -1  1 -1  1 -1  1  1  1  1  1  1  1  1 -1 
 1 -1  1  1 -1  1  1  1  1  1 -1  1  1  1  1  1 -1 -1  1  1  1  1  1  1  1  1  1 -1  1 -1  1  1  1  1  1  1  1  1  1  1  1 -1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1 -1  1 -1  1  1  1 -1  1  1 -1 -1 -1  1  1  1 -1 -1  1  1 -1 -1  1  1  1  1  1  1  1  1  1  1  1 -1 
 1  1  1  1 -1  1  1 -1  1  1  1  1 -1  1  1  1 -1 -1 -1  1 -1  1  1  1 -1 -1  1  1  1  1  1  1  1  1  1  1  1 -1  1 -1  1  1 -1  1 -1  1  1  1 -1  1  1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 -1  1 -1 -1 -1 -1  1  1  1  1 -1 -1  1  1 -1 -1  1  1 -1  1 -1 -1 -1 -1 
 1 -1 -1  1 -1 -1  1  1 -1 -1  1  1  1  1  1  1  1  1  1 -1 -1  1  1  1 -1  1  1 -1 -1 -1  1 -1  1  1  1  1  1  1  1  1 -1 -1 -1  1 -1  1  1  1  1  1  1 -1  1  1  1  1 -1 -1 -1 -1 -1  1 -1  1 -1  1  1 -1  1  1  1  1  1  1  1  1 -1  1  1 -1  1 -1  1  1 -1  1  1 -1  1  1  1 -1  1  1  1  1  1  1 -1 -1 
 1  1  1 -1 -1  1  1 -1 -1  1  1  1  1 -1  1  1  1 -1  1  1  1  1 -1  1 -1  1  1  1  1 -1  1 -1  1 -1  1  1  1  1  1 -1  1  1 -1 -1 -1 -1  1 -1 -1  1  1  1 -1 -1 -1 -1 -1 -1  1 -1  1  1  1 -1 -1 -1  1  1  1  1 -1  1  1  1  1  1 -1 -1  1  1  1  1  1 -1 -1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 
 1  1  1 -1  1  1 -1 -1 -1  1  1  1 -1 -1 -1  1 -1  1  1  1  1  1 -1  1  1  1  1  1  1 -1 -1 -1  1 -1  1  1 -1  1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1  1  1 -1  1  1 -1  1 -1  1  1  1 -1  1  1  1 -1  1  1 -1  1  1  1 -1  1  1  1  1 -1 -1  1  1  1  1  1  1 -1  1  1  1  1 -1  1  1  1  1  1  1  1  1  1  1  1 
-1  1  1 -1 -1  1  1  1 -1  1  1  1  1 -1 -1 -1 -1 -1 -1  1  1  1  1 -1  1  1  1 -1 -1  1  1  1  1  1 -1 -1 -1  1 -1 -1  1  1 -1  1  1  1  1 -1  1 -1  1 -1 -1 -1  1  1  1  1 -1  1 -1 -1  1  1 -1  1 -1  1  1  1  1 -1 -1 -1  1 -1 -1 -1 -1 -1  1  1  1 -1  1 -1  1  1 -1  1  1  1  1 -1 -1  1 -1  1  1 -1 
-1  1  1  1  1  1  1 -1 -1  1  1  1  1 -1  1  1  1 -1  1 -1 -1  1 -1 -1  1  1 -1  1  1 -1 -1  1  1 -1 -1  1 -1  1  1 -1 -1  1  1  1  1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1  1  1  1 -1  1  1  1 -1 -1  1  1  1 -1  1  1 -1  1  1  1  1 -1  1 -1 -1  1 -1 -1 -1  1 -1 -1 -1  1 -1  1 -1  1  1  1  1  1  1  1 -1 
-1 -1  1  1  1  1  1  1  1  1 -1  1  1 -1 -1  1 -1  1  1  1 -1  1  1  1  1  1 -1  1  1  1  1  1  1 -1  1  1  1 -1  1 -1  1  1  1  1  1 -1  1  1  1 -1 -1 -1 -1 -1  1  1 -1 -1  1 -1  1 -1  1 -1 -1 -1  1  1  1  1  1  1  1  1  1  1 -1  1 -1  1 -1 -1 -1  1  1  1  1  1 -1  1 -1  1 -1  1  1  1  1  1 -1  1 
-1  1  1  1  1  1 -1 -1 -1  1 -1  1 -1  1 -1  1  1  1 -1 -1  1 -1  1  1  1 -1  1  1  1  1  1  1  1 -1 -1  1  1  1 -1  1  1  1  1  1  1 -1 -1  1  1  1 -1 -1 -1  1  1  1  1 -1  1  1 -1 -1 -1  1  1 -1 -1  1 -1  1  1  1 -1  1  1  1  1  1 -1 -1  1  1  1  1  1  1  1  1 -1 -1  1 -1 -1 -1  1  1  1  1 -1  1 
 1 -1  1  1  1 -1 -1  1  1  1 -1  1  1  1 -1 -1  1  1  1 -1  1 -1  1 -1  1  1 -1  1 -1  1  1  1  1  1 -1 -1  1  1 -1 -1  1  1 -1  1  1  1  1 -1  1  1 -1  1 -1 -1 -1 -1 -1  1  1  1 -1  1  1 -1  1  1  1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1 -1  1 -1  1  1  1 -1  1 -1 -1 -1  1  1  1  1  1  1 -1 -1 
-1  1  1  1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1 -1  1  1 -1 -1  1  1  1  1 -1 -1  1 -1  1  1  1  1 -1  1  1 -1 -1 -1  1  1 -1  1  1  1  1  1  1  1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1  1 -1 -1 -1  1 -1 -1  1  1  1  1  1  1  1 -1  1  1  1 -1 -1 -1 -1  1 -1 -1 
 1  1 -1 -1 -1 -1  1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1  1  1  1  1  1  1  1 -1  1  1  1  1 -1  1 -1 -1  1  1  1  1 -1  1  1  1 -1 -1 -1  1  1 -1 -1 -1  1 -1  1 -1 -1  1  1 -1  1  1 -1  1 -1 -1  1  1 -1  1  1  1  1  1  1  1  1 -1  1  1 -1  1  1  1  1  1  1 -1  1  1 -1  1  1 -1  1 -1 -1  1  1 
-1 -1 -1 -1  1  1  1  1 -1  1  1  1 -1  1  1 -1 -1  1  1 -1  1  1  1  1  1 -1 -1  1 -1 -1  1 -1 -1  1 -1 -1  1  1  1 -1  1  1  1 -1 -1  1 -1 -1  1 -1 -1  1  1  1  1  1 -1  1 -1  1 -1  1  1 -1 -1 -1 -1  1 -1  1  1 -1  1  1  1 -1  1 -1 -1 -1 -1  1  1  1  1  1  1  1  1  1  1 -1  1 -1 -1  1 -1 -1 -1  1 
-1  1  1 -1  1  1 -1  1 -1 -1 -1  1 -1  1 -1  1  1  1  1  1  1  1 -1  1  1 -1  1  1  1  1 -1 -1 -1 -1  1  1  1  1 -1 -1 -1  1  1 -1  1  1 -1  1  1  1  1 -1 -1  1  1  1 -1 -1 -1 -1 -1  1  1  1 -1 -1  1  1  1  1 -1 -1 -1  1 -1 -1  1 -1  1  1  1 -1 -1  1  1  1  1  1  1  1  1 -1  1 -1 -1 -1 -1 -1 -1  1 
 1  1  1 -1  1 -1  1  1 -1 -1 -1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1 -1  1  1  1 -1  1 -1  1 -1 -1 -1  1  1 -1 -1 -1  1  1  1  1  1  1  1  1 -1 -1 -1 -1 -1  1  1  1  1 -1  1 -1  1  1  1 -1 -1  1  1 -1 -1  1 -1 -1 -1  1 -1  1 -1  1 -1  1 -1 -1 -1  1 -1 -1  1  1  1  1 -1  1  1  1 -1  1  1  1  1 
 1  1 -1  1 -1 -1 -1  1  1 -1  1 -1  1 -1  1  1  1  1  1  1  1  1  1 -1  1 -1  1  1 -1 -1 -1  1  1  1 -1 -1 -1 -1 -1 -1 -1  1  1 -1 -1  1  1  1 -1 -1 -1  1  1  1  1 -1  1  1  1  1 -1  1  1  1  1 -1  1  1 -1 -1  1 -1  1  1  1 -1  1  1  1 -1  1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1 -1  1  1 -1  1 -1 
-1  1  1  1  1  1 -1 -1 -1  1  1  1  1  1 -1  1  1  1  1  1  1  1  1 -1  1  1  1  1 -1 -1  1 -1  1  1  1 -1 -1 -1 -1 -1 -1  1 -1  1 -1 -1  1  1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1  1  1 -1 -1  1  1  1  1  1 -1  1 -1  1  1  1  1  1  1 -1  1  1  1  1 -1 -1  1 -1  1 -1 -1 -1  1  1  1  1 -1 -1 -1 
-1  1  1  1  1  1  1  1  1  1 -1  1  1  1 -1  1  1  1  1  1  1  1  1  1 -1  1  1  1 -1 -1  1 -1  1  1 -1 -1  1  1  1  1  1 -1 -1 -1 -1 -1 -1  1  1 -1 -1 -1  1 -1  1  1 -1  1 -1 -1 -1  1  1 -1 -1 -1  1  1  1 -1 -1  1 -1  1 -1  1  1  1  1  1  1  1  1  1 -1  1  1 -1 -1  1  1  1 -1 -1  1  1  1  1 -1  1 
 1  1  1  1 -1 -1  1  1 -1  1 -1  1  1  1  1  1  1  1 -1 -1 -1  1  1 -1 -1  1  1 -1 -1 -1  1  1  1  1  1  1 -1 -1 -1 -1  1 -1  1 -1 -1  1  1  1  1  1  1  1  1 -1  1  1 -1 -1 -1  1 -1  1  1 -1  1  1 -1  1 -1 -1  1 -1  1  1  1  1  1  1  1  1  1 -1  1 -1  1  1  1 -1  1  1 -1  1  1  1 -1  1  1  1 -1  1 
 1 -1 -1 -1  1  1  1 -1  1  1  1  1  1  1 -1 -1  1  1 -1  1 -1  1  1 -1 -1 -1 -1  1  1 -1 -1  1  1  1  1  1  1  1  1 -1 -1  1 -1 -1  1  1  1  1 -1  1 -1  1 -1 -1  1 -1  1  1  1  1  1 -1 -1 -1  1 -1 -1  1 -1 -1  1 -1 -1 -1 -1  1  1  1  1  1 -1 -1  1  1  1  1  1 -1  1  1 -1  1  1 -1 -1  1  1 -1  1  1 
-1 -1 -1 -1  1  1  1 -1  1 -1  1 -1 -1  1  1 -1 -1 -1 -1 -1 -1 -1  1  1  1 -1 -1  1 -1 -1  1  1  1  1 -1 -1 -1  1  1 -1  1 -1  1 -1 -1  1  1 -1 -1  1  1  1 -1  1  1  1  1  1 -1  1 -1 -1  1  1  1 -1  1  1  1 -1  1 -1 -1 -1  1  1  1  1  1 -1  1  1 -1  1  1 -1  1  1  1  1  1  1  1  1  1  1 -1  1 -1  1 
